302,0.7326,0.020
303,0.7318,0.000
304,0.7311,-0.020
305,0.7304,0.000
306,0.7296,0.020
307,0.7289,0.000
308,0.7282,0.020
309,0.7275,0.020
310,0.7267,-0.020
311,0.7260,-0.010
312,0.7253,0.000
313,0.7245,-0.020
314,0.7238,-0.020
315,0.7231,0.020
316,0.7224,0.000
317,0.7217,0.000
318,0.7209,0.000
319,0.7202,0.020
320,0.7195,0.000
321,0.7188,0.010
322,0.7181,0.020
323,0.7173,0.010
324,0.7166,0.020
325,0.7159,-0.040
326,0.7152,-0.020
327,0.7145,-0.020
328,0.7138,-0.020
329,0.7130,0.000
330,0.7123,-0.020
331,0.7116,0.010
332,0.7109,-0.020
333,0.7102,-0.010
334,0.7095,0.040
335,0.7088,0.000
336,0.7081,0.000
337,0.7074,-0.040
338,0.7067,-0.040
339,0.7059,0.000
340,0.7052,0.030
341,0.7045,0.000
342,0.7038,0.010
343,0.7031,0.040
344,0.7024,0.040
345,0.7017,0.000
346,0.7010,-0.020
347,0.7003,0.020
348,0.6996,-0.020
349,0.6989,0.040
350,0.6982,-0.010
351,0.6975,0.000
352,0.6968,0.010
353,0.6961,0.020
354,0.6954,0.050
355,0.6947,0.040
356,0.6940,0.020
357,0.6933,-0.020
358,0.6927,0.000
359,0.6920,-0.020
360,0.6913,0.040
361,0.6906,0.020
362,0.6899,0.010
363,0.6892,0.020
364,0.6885,0.020
365,0.6878,0.020
366,0.6871,0.020
367,0.6864,0.000
368,0.6858,-0.040
369,0.6851,0.000
370,0.6844,-0.020
371,0.6837,0.000
372,0.6830,0.000
373,0.6823,0.040
374,0.6817,0.040
375,0.6810,-0.050
376,0.6803,0.000
377,0.6796,0.020
378,0.6789,-0.010
379,0.6782,-0.020
380,0.6776,0.000
381,0.6769,0.000
382,0.6762,-0.020
383,0.6755,0.020
384,0.6749,0.020
385,0.6742,-0.020
386,0.6735,-0.020
387,0.6728,-0.020
388,0.6722,0.030
389,0.6715,-0.020
390,0.6708,0.030
391,0.6702,0.000
392,0.6695,0.020
393,0.6688,0.020
394,0.6681,0.060
395,0.6675,0.000
396,0.6668,0.000
397,0.6661,0.020
398,0.6655,0.040
399,0.6648,0.050
400,0.6641,0.040
401,0.6635,-0.060
402,0.6628,0.020
403,0.6622,0.020
404,0.6615,-0.030
405,0.6608,0.020
406,0.6602,0.040
407,0.6595,0.010
408,0.6589,0.020
409,0.6582,0.010
410,0.6575,0.000
411,0.6569,-0.020
412,0.6562,0.020
413,0.6556,0.000
414,0.6549,0.000
415,0.6543,0.030
416,0.6536,0.000
417,0.6529,-0.020
418,0.6523,0.000
419,0.6516,-0.020
420,0.6510,0.020
421,0.6503,-0.020
422,0.6497,-0.020
423,0.6490,0.030
424,0.6484,0.020
425,0.6477,0.020
426,0.6471,0.000
427,0.6464,-0.020
428,0.6458,0.050
429,0.6452,0.020
430,0.6445,0.030
431,0.6439,0.000
432,0.6432,0.020
433,0.6426,0.020
434,0.6419,0.000
435,0.6413,0.020
436,0.6407,-0.020
437,0.6400,0.020
438,0.6394,0.020
439,0.6387,0.000
440,0.6381,-0.030
441,0.6375,-0.020
442,0.6368,0.020
443,0.6362,0.000
444,0.6355,0.040
445,0.6349,0.040
446,0.6343,0.000
447,0.6336,-0.020
448,0.6330,0.020
449,0.6324,-0.040
450,0.6317,0.040
451,0.6311,-0.040
452,0.6305,0.020
453,0.6298,0.020
454,0.6292,0.000
455,0.6286,-0.020
456,0.6280,0.000
457,0.6273,0.040
458,0.6267,-0.020
459,0.6261,0.000
460,0.6255,-0.020
461,0.6248,0.000
462,0.6242,0.000
463,0.6236,-0.020
464,0.6230,-0.020
465,0.6223,0.000
466,0.6217,0.020
467,0.6211,0.010
468,0.6205,-0.010
469,0.6198,0.000
470,0.6192,0.000
471,0.6186,-0.030
472,0.6180,0.020
473,0.6174,-0.020
474,0.6168,-0.020
475,0.6161,-0.040
476,0.6155,0.000
477,0.6149,0.010
478,0.6143,0.000
479,0.6137,0.000
480,0.6131,-0.020
481,0.6124,0.000
482,0.6118,-0.040
483,0.6112,-0.020
484,0.6106,0.000
485,0.6100,0.000
486,0.6094,0.020
487,0.6088,0.020
488,0.6082,-0.010
489,0.6076,-0.020
490,0.6070,-0.040
491,0.6064,-0.020
492,0.6057,0.020
493,0.6051,-0.020
494,0.6045,0.020
495,0.6039,0.000
496,0.6033,-0.020
497,0.6027,0.020
498,0.6021,0.020
499,0.6015,-0.050
500,0.6009,0.020
501,0.6003,0.000
502,0.5997,-0.020
503,0.5991,0.040
504,0.5985,0.030
505,0.5979,0.020
506,0.5973,0.000
507,0.5967,0.040
508,0.5961,-0.020
509,0.5955,0.020
510,0.5949,0.020
511,0.5943,0.000
512,0.5937,0.020
513,0.5932,0.020
514,0.5926,-0.020
515,0.5920,0.040
516,0.5914,0.020
517,0.5908,0.020
518,0.5902,0.040
519,0.5896,-0.050
520,0.5890,0.010
521,0.5884,0.040
522,0.5878,0.020
523,0.5872,0.010
524,0.5867,-0.020
525,0.5861,0.000
526,0.5855,-0.020
527,0.5849,-0.020
528,0.5843,0.000
529,0.5837,0.000
530,0.5831,0.000
531,0.5826,0.000
532,0.5820,-0.040
533,0.5814,-0.040
534,0.5808,0.000
535,0.5802,-0.030
536,0.5797,0.000
537,0.5791,0.000
538,0.5785,-0.020
539,0.5779,0.000
540,0.5773,-0.020
541,0.5768,-0.020
542,0.5762,-0.010
543,0.5756,0.030
544,0.5750,0.000
545,0.5745,-0.030
546,0.5739,0.000
547,0.5733,0.020
548,0.5727,-0.040
549,0.5722,0.000
550,0.5716,0.000
551,0.5710,0.000
552,0.5705,0.000
553,0.5699,0.040
554,0.5693,0.020
555,0.5687,0.020
556,0.5682,0.000
557,0.5676,0.010
558,0.5670,0.040
559,0.5665,0.000
560,0.5659,0.020
561,0.5653,0.020
562,0.5648,-0.020
563,0.5642,0.000
564,0.5636,0.000
565,0.5631,-0.020
566,0.5625,0.010
567,0.5620,-0.020
568,0.5614,0.020
569,0.5608,0.040
570,0.5603,-0.020
571,0.5597,0.020
572,0.5592,-0.020
573,0.5586,0.000
574,0.5580,0.000
575,0.5575,0.000
576,0.5569,0.000
577,0.5564,0.000
578,0.5558,-0.040
579,0.5552,-0.020
580,0.5547,0.000
581,0.5541,0.000
582,0.5536,0.000
583,0.5530,-0.020
584,0.5525,0.030
585,0.5519,0.040
586,0.5514,0.000
587,0.5508,0.000
588,0.5503,-0.020
589,0.5497,0.000
590,0.5492,0.050
591,0.5486,0.060
592,0.5481,0.000
593,0.5475,-0.040
594,0.5470,0.010
595,0.5464,0.010
596,0.5459,0.010
597,0.5453,0.040
598,0.5448,0.000
599,0.5442,0.000
600,0.5437,0.040
601,0.5432,0.020
602,0.5426,-0.030
603,0.5421,0.000
604,0.5415,0.000
605,0.5410,0.020
606,0.5405,-0.040
607,0.5399,0.010
608,0.5394,0.020
609,0.5388,0.020
610,0.5383,0.000
611,0.5378,-0.020
612,0.5372,0.000
613,0.5367,-0.060
614,0.5361,-0.020
615,0.5356,0.000
616,0.5351,0.000
617,0.5345,-0.050
618,0.5340,0.000
619,0.5335,0.060
620,0.5329,0.020
621,0.5324,0.060
622,0.5319,0.000
623,0.5313,0.000
624,0.5308,0.020
625,0.5303,-0.030
626,0.5297,0.020
627,0.5292,0.000
628,0.5287,-0.040
629,0.5282,0.020
630,0.5276,0.020
631,0.5271,-0.020
632,0.5266,-0.030
633,0.5260,0.040
634,0.5255,-0.010
635,0.5250,0.000
636,0.5245,-0.040
637,0.5239,0.020
638,0.5234,0.020
639,0.5229,0.020
640,0.5224,0.000
641,0.5219,0.020
642,0.5213,0.000
643,0.5208,0.010
644,0.5203,-0.020
645,0.5198,0.000
646,0.5192,-0.020
647,0.5187,-0.020
648,0.5182,0.040
649,0.5177,-0.040
650,0.5172,-0.050
651,0.5167,-0.010
652,0.5161,0.040
653,0.5156,-0.010
654,0.5151,-0.020
655,0.5146,0.020
656,0.5141,-0.020
657,0.5136,-0.020
658,0.5131,0.010
659,0.5125,-0.020
660,0.5120,0.040
661,0.5115,0.020
662,0.5110,0.000
663,0.5105,-0.040
664,0.5100,0.000
665,0.5095,0.050
666,0.5090,0.000
667,0.5085,0.020
668,0.5079,0.040
669,0.5074,0.040
670,0.5069,0.040
671,0.5064,0.000
672,0.5059,0.040
673,0.5054,0.000
674,0.5049,0.000
675,0.5044,-0.020
676,0.5039,-0.020
677,0.5034,-0.010
678,0.5029,0.010
679,0.5024,0.060
680,0.5019,-0.030
681,0.5014,0.000
682,0.5009,0.000
683,0.5004,0.020
684,0.4999,0.000
685,0.4994,-0.020
686,0.4989,0.020
687,0.4984,0.020
688,0.4979,-0.030
689,0.4974,0.030
690,0.4969,-0.040
691,0.4964,-0.020
692,0.4959,0.020
693,0.4954,0.000
694,0.4949,0.000
695,0.4944,-0.020
696,0.4939,-0.040
697,0.4934,0.020
698,0.4929,0.000
699,0.4924,-0.040
700,0.4919,-0.020
701,0.4914,0.000
702,0.4910,0.000
703,0.4905,0.020
704,0.4900,0.020
705,0.4895,0.020
706,0.4890,-0.020
707,0.4885,-0.020
708,0.4880,0.020
709,0.4875,-0.040
710,0.4870,0.010
711,0.4866,-0.020
712,0.4861,-0.020
713,0.4856,0.000
714,0.4851,0.020
715,0.4846,0.000
716,0.4841,-0.020
717,0.4836,0.000
718,0.4832,0.050
719,0.4827,-0.020
720,0.4822,-0.030
721,0.4817,0.000
722,0.4812,-0.020
723,0.4807,-0.050
724,0.4803,0.020
725,0.4798,0.000
726,0.4793,0.020
727,0.4788,0.000
728,0.4783,0.000
729,0.4779,0.020
730,0.4774,0.020
731,0.4769,0.000
732,0.4764,-0.010
733,0.4760,0.000
734,0.4755,0.000
735,0.4750,-0.030
736,0.4745,0.000
737,0.4741,-0.020
738,0.4736,-0.010
739,0.4731,0.000
740,0.4726,0.060
741,0.4722,-0.040
742,0.4717,0.040
743,0.4712,0.010
744,0.4708,0.000
745,0.4703,-0.070
746,0.4698,0.000
747,0.4693,0.000
748,0.4689,0.020
749,0.4684,0.020
750,0.4679,0.020
751,0.4675,0.000
752,0.4670,-0.040
753,0.4665,0.000
754,0.4661,0.020
755,0.4656,0.020
756,0.4651,0.030
757,0.4647,-0.040
758,0.4642,0.020
759,0.4637,0.000
760,0.4633,0.000
761,0.4628,0.050
762,0.4624,0.010
763,0.4619,0.040
764,0.4614,0.020
765,0.4610,-0.020
766,0.4605,-0.030
767,0.4600,-0.020
768,0.4596,-0.020
769,0.4591,0.000
770,0.4587,0.000
771,0.4582,0.040
772,0.4577,0.020
773,0.4573,0.050
774,0.4568,0.030
775,0.4564,-0.010
776,0.4559,0.000
777,0.4555,0.020
778,0.4550,-0.040
779,0.4546,-0.080
780,0.4541,-0.020
781,0.4536,0.030
782,0.4532,0.000
783,0.4527,-0.040
784,0.4523,-0.030
785,0.4518,-0.020
786,0.4514,0.000
787,0.4509,0.030
788,0.4505,0.020
789,0.4500,-0.020
790,0.4496,0.000
791,0.4491,0.020
792,0.4487,0.040
793,0.4482,0.020
794,0.4478,-0.010
795,0.4473,0.000
796,0.4469,-0.020
797,0.4464,0.000
798,0.4460,0.020
799,0.4455,-0.040
800,0.4451,0.000
801,0.4447,0.040
802,0.4442,0.000
803,0.4438,-0.060
804,0.4433,0.020
805,0.4429,-0.020
806,0.4424,0.020
807,0.4420,-0.020
808,0.4416,0.000
809,0.4411,-0.020
810,0.4407,0.040
811,0.4402,-0.030
812,0.4398,-0.050
813,0.4394,0.020
814,0.4389,0.000
815,0.4385,0.020
816,0.4380,-0.020
817,0.4376,-0.020
818,0.4372,0.020
819,0.4367,-0.020
820,0.4363,-0.020
821,0.4358,0.020
822,0.4354,0.040
823,0.4350,0.030
824,0.4345,0.010
825,0.4341,-0.030
826,0.4337,0.000
827,0.4332,-0.020
828,0.4328,0.020
829,0.4324,0.040
830,0.4319,0.040
831,0.4315,-0.020
832,0.4311,0.000
833,0.4306,0.000
834,0.4302,-0.020
835,0.4298,0.000
836,0.4294,0.000
837,0.4289,0.020
838,0.4285,-0.020
839,0.4281,0.000
840,0.4276,0.000
841,0.4272,0.000
842,0.4268,-0.010
843,0.4264,-0.040
844,0.4259,0.020
845,0.4255,0.020
846,0.4251,0.000
847,0.4247,0.000
848,0.4242,-0.020
849,0.4238,0.000
850,0.4234,0.070
851,0.4230,0.030
852,0.4225,0.020
853,0.4221,-0.040
854,0.4217,0.040
855,0.4213,0.000
856,0.4209,0.020
857,0.4204,0.000
858,0.4200,0.000
859,0.4196,-0.040
860,0.4192,0.000
861,0.4188,0.020
862,0.4183,0.000
863,0.4179,0.020
864,0.4175,-0.010
865,0.4171,0.000
866,0.4167,0.000
867,0.4162,0.040
868,0.4158,0.040
869,0.4154,0.010
870,0.4150,0.000
871,0.4146,0.000
872,0.4142,0.010
873,0.4138,0.020
874,0.4133,0.000
875,0.4129,0.020
876,0.4125,0.000
877,0.4121,-0.020
878,0.4117,0.000
879,0.4113,0.000
880,0.4109,0.000
881,0.4105,0.000
882,0.4100,0.020
883,0.4096,0.020
884,0.4092,0.010
885,0.4088,0.000
886,0.4084,-0.020
887,0.4080,0.000
888,0.4076,0.020
889,0.4072,-0.020
890,0.4068,0.020
891,0.4064,-0.040
892,0.4060,0.020
893,0.4056,0.030
894,0.4052,0.010
895,0.4047,0.000
896,0.4043,0.060
897,0.4039,-0.060
898,0.4035,0.000
899,0.4031,0.040
900,0.4027,0.000
901,0.4023,0.020
902,0.4019,-0.020
903,0.4015,-0.010
904,0.4011,0.020
905,0.4007,0.000
906,0.4003,0.000
907,0.3999,0.040
908,0.3995,-0.010
909,0.3991,0.040
910,0.3987,-0.020
911,0.3983,0.040
912,0.3979,0.000
913,0.3975,0.080
914,0.3971,0.020
915,0.3967,-0.020
916,0.3963,0.030
917,0.3959,-0.040
918,0.3955,0.020
919,0.3951,0.020
920,0.3947,0.000
921,0.3944,0.020
922,0.3940,-0.010
923,0.3936,0.000
924,0.3932,-0.040
925,0.3928,0.000
926,0.3924,0.020
927,0.3920,0.000
928,0.3916,-0.040
929,0.3912,0.070
930,0.3908,-0.020
931,0.3904,-0.020
932,0.3900,0.050
933,0.3896,0.060
934,0.3893,0.020
935,0.3889,0.000
936,0.3885,0.020
937,0.3881,0.000
938,0.3877,0.010
939,0.3873,0.020
940,0.3869,0.020
941,0.3865,0.020
942,0.3862,0.030
943,0.3858,-0.030
944,0.3854,0.020
945,0.3850,-0.020
946,0.3846,0.000
947,0.3842,0.000
948,0.3838,-0.050
949,0.3835,0.020
950,0.3831,0.050
951,0.3827,0.030
952,0.3823,-0.010
953,0.3819,0.010
954,0.3815,0.020
955,0.3812,0.020
956,0.3808,0.000
957,0.3804,-0.010
958,0.3800,0.020
959,0.3796,0.000
960,0.3793,0.000
961,0.3789,0.020
962,0.3785,-0.020
963,0.3781,0.020
964,0.3777,0.010
965,0.3774,-0.020
966,0.3770,0.000
967,0.3766,0.000
968,0.3762,0.010
969,0.3759,-0.040
970,0.3755,-0.020
971,0.3751,-0.020
972,0.3747,0.000
973,0.3744,0.000
974,0.3740,0.000
975,0.3736,0.040
976,0.3732,0.000
977,0.3729,0.020
978,0.3725,0.070
979,0.3721,0.030
980,0.3717,0.050
981,0.3714,0.010
982,0.3710,0.040
983,0.3706,0.010
984,0.3703,0.000
985,0.3699,-0.020
986,0.3695,0.000
987,0.3692,-0.020
988,0.3688,0.020
989,0.3684,0.000
990,0.3680,0.020
991,0.3677,0.040
992,0.3673,0.000
993,0.3669,-0.040
994,0.3666,-0.020
995,0.3662,-0.020
996,0.3658,0.000
997,0.3655,-0.040
998,0.3651,0.000
999,0.3647,0.000
1000,0.3644,-0.040
1001,0.3640,0.020
1002,0.3637,-0.020
1003,0.3633,-0.020
1004,0.3629,0.000
1005,0.3626,0.020
1006,0.3622,0.030
1007,0.3618,-0.040
1008,0.3615,0.000
1009,0.3611,0.020
1010,0.3608,-0.020
1011,0.3604,0.000
1012,0.3600,0.020
1013,0.3597,0.030
1014,0.3593,0.000
1015,0.3590,-0.040
1016,0.3586,-0.030
1017,0.3582,-0.040
1018,0.3579,0.000
1019,0.3575,0.010
1020,0.3572,0.020
1021,0.3568,-0.020
1022,0.3565,0.000
1023,0.3561,0.000
1024,0.3557,0.030
1025,0.3554,-0.020
1026,0.3550,0.000
1027,0.3547,-0.010
1028,0.3543,0.020
1029,0.3540,0.020
1030,0.3536,0.000
1031,0.3533,0.020
1032,0.3529,0.020
1033,0.3525,0.000
1034,0.3522,0.000
1035,0.3518,0.000
1036,0.3515,0.040
1037,0.3511,-0.040
1038,0.3508,0.040
1039,0.3504,0.000
1040,0.3501,0.000
1041,0.3497,-0.020
1042,0.3494,-0.020
1043,0.3490,0.000
1044,0.3487,-0.020
1045,0.3483,-0.010
1046,0.3480,0.020
1047,0.3476,-0.020
1048,0.3473,0.000
1049,0.3469,0.000
1050,0.3466,0.010
1051,0.3463,-0.020
1052,0.3459,0.000
1053,0.3456,0.000
1054,0.3452,-0.040
1055,0.3449,0.030
1056,0.3445,-0.010
1057,0.3442,0.000
1058,0.3438,0.010
1059,0.3435,0.000
1060,0.3432,0.000
1061,0.3428,-0.020
1062,0.3425,0.020
1063,0.3421,-0.020
1064,0.3418,-0.020
1065,0.3414,-0.020
1066,0.3411,0.000
1067,0.3408,0.010
1068,0.3404,0.020
1069,0.3401,0.020
1070,0.3397,0.010
1071,0.3394,-0.020
1072,0.3391,0.000
1073,0.3387,-0.020
1074,0.3384,0.000
1075,0.3380,0.020
1076,0.3377,-0.010
1077,0.3374,-0.010
1078,0.3370,-0.010
1079,0.3367,-0.020
1080,0.3364,0.000
1081,0.3360,-0.060
1082,0.3357,0.000
1083,0.3353,0.060
1084,0.3350,0.020
1085,0.3347,-0.010
1086,0.3343,0.000
1087,0.3340,0.020
1088,0.3337,0.000
1089,0.3333,0.000
1090,0.3330,0.000
1091,0.3327,-0.020
1092,0.3323,0.000
1093,0.3320,-0.020
1094,0.3317,0.000
1095,0.3313,0.000
1096,0.3310,0.000
1097,0.3307,0.000
1098,0.3304,0.030
1099,0.3300,-0.010
1100,0.3297,0.020
1101,0.3294,0.000
1102,0.3290,0.000
1103,0.3287,0.030
1104,0.3284,-0.010
1105,0.3280,0.000
1106,0.3277,-0.020
1107,0.3274,0.020
1108,0.3271,0.000
1109,0.3267,0.020
1110,0.3264,0.020
1111,0.3261,0.020
1112,0.3258,-0.020
1113,0.3254,-0.050
1114,0.3251,0.020
1115,0.3248,0.020
1116,0.3245,0.040
1117,0.3241,0.030
1118,0.3238,-0.010
1119,0.3235,0.020
1120,0.3232,-0.060
1121,0.3228,0.020
1122,0.3225,0.000
1123,0.3222,0.000
1124,0.3219,0.070
1125,0.3215,-0.020
1126,0.3212,-0.020
1127,0.3209,0.020
1128,0.3206,0.020
1129,0.3203,0.010
1130,0.3199,0.030
1131,0.3196,0.000
1132,0.3193,0.030
1133,0.3190,-0.040
1134,0.3187,-0.020
1135,0.3183,0.000
1136,0.3180,-0.020
1137,0.3177,-0.040
1138,0.3174,0.000
1139,0.3171,-0.060
1140,0.3168,-0.060
1141,0.3164,-0.020
1142,0.3161,0.030
1143,0.3158,0.000
1144,0.3155,0.020
1145,0.3152,0.020
1146,0.3149,0.000
1147,0.3145,0.020
1148,0.3142,0.040
1149,0.3139,-0.060
1150,0.3136,-0.020
1151,0.3133,0.020
1152,0.3130,0.000
1153,0.3127,-0.040
1154,0.3124,0.040
1155,0.3120,-0.020
1156,0.3117,0.000
1157,0.3114,0.000
1158,0.3111,0.000
1159,0.3108,0.000
1160,0.3105,0.020
1161,0.3102,0.010
1162,0.3099,0.000
1163,0.3096,-0.020
1164,0.3092,0.000
1165,0.3089,0.020
1166,0.3086,0.000
1167,0.3083,-0.010
1168,0.3080,0.000
1169,0.3077,0.060
1170,0.3074,0.020
1171,0.3071,0.020
1172,0.3068,-0.020
1173,0.3065,0.000
1174,0.3062,-0.030
1175,0.3059,-0.050
1176,0.3056,0.000
1177,0.3052,0.040
1178,0.3049,0.000
1179,0.3046,0.000
1180,0.3043,-0.020
1181,0.3040,0.020
1182,0.3037,0.010
1183,0.3034,0.000
1184,0.3031,0.020
1185,0.3028,0.000
1186,0.3025,0.020
1187,0.3022,0.000
1188,0.3019,-0.060
1189,0.3016,-0.020
1190,0.3013,0.020
1191,0.3010,0.000
1192,0.3007,0.020
1193,0.3004,0.020
1194,0.3001,0.000
1195,0.2998,0.040
1196,0.2995,0.040
1197,0.2992,0.000
1198,0.2989,0.020
1199,0.2986,-0.020
1200,0.2983,0.000
1201,0.2980,-0.040
1202,0.2977,-0.020
1203,0.2974,0.000
1204,0.2971,0.030
1205,0.2968,-0.060
1206,0.2965,0.000
1207,0.2962,-0.020
1208,0.2959,-0.040
1209,0.2956,0.020
1210,0.2953,0.020
1211,0.2950,0.020
1212,0.2947,0.030
1213,0.2944,0.000
1214,0.2942,0.020
1215,0.2939,0.020
1216,0.2936,0.010
1217,0.2933,0.040
